airbnb_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
7819406,"32 - Sunny, beautiful room in NW DC",13275854,John,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93228437,-77.03875557,Private room,69,2,8,0.39,5,251
2336948,Mauve Room-Otis Place BNB,6177086,Larry Ray,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93426332,-77.02679653,Private room,115,1,0,0.0,3,365
6004138,English Basement in 1908 Row home,18054783,Patrick,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93083561,-77.03264593,Private room,200,1,1,0.04,1,365
3147049,Modern Luxury 2bd 2ba Loft - metro,15976825,Chris & Nura,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92715103,-77.03403707,"Entire home,apt",205,3,117,3.39,2,127
14900120,Private Bedroom in Popular Columbia Heights,26420699,Jon,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92732507,-77.02768963,Private room,69,1,4,0.49,1,313
18251315,Spacious Minimalist Apt in Columbia Heights,23210800,Sean,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92410933,-77.03164219,Private room,110,5,0,0.0,1,53
4914003,"Private Floor @ Cute DC Row House, Family Friendly",11629712,AnneMarie,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92312517,-77.0231458,Private room,70,1,19,2.48,1,26
10034755,"Bright, Roomy Studio Next to Metro",6513374,Nicolas,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92591842,-77.03427661,"Entire home,apt",80,1,36,2.29,1,57
16658896,Master Bedroom in Luxury Condo Steps from Metro,34855141,Sam,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92807924,-77.03005257,Private room,115,2,17,4.64,1,13
8862048,Private room and bathroom in Columbia Heights,111114,Eric,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92796141,-77.03095258,Private room,338,1,8,0.42,3,0
11626795,1 room in elegant NW hipster pad,10883615,Paul,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92722407,-77.03353782,Private room,70,2,21,1.52,3,352
14196770,Urban English basement apartment,63920840,Katherine,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9237395,-77.02781134,Private room,100,2,1,0.13,2,251
1917762,My Place,5652708,Pedro,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93441982,-77.02682659,Private room,50,1,0,0.0,1,0
8970593,"Urban oasis, heart of Columbia Hts!",46877488,Lisa,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93186615,-77.03164232,Private room,50,3,8,0.44,1,0
7706238,Cozy Apt in Columbia Heights DC,40433758,Naeem,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93125643,-77.03056145,Private room,45,1,5,0.23,1,0
6310981,Private bedroom in charming rowhome,3270657,Aaron,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93142313,-77.0202527,Private room,120,1,1,0.04,2,0
9349996,Beautiful 2-BR Condo in the Heart of DC,4921735,Geoff,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92395085,-77.0333268,"Entire home,apt",165,3,3,0.19,1,58
12068178,Columbia,216784,Ikeogu,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93276112,-77.03180047,Private room,130,1,1,0.08,1,0
3771,Mt. Pleasant,4795,Charlene,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92760467,-77.0392648,Private room,88,1,1,0.01,1,0
6261332,"""The Hideaway"" Private Apt by Metro",9991030,Rob,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93456437,-77.02278386,"Entire home,apt",68,2,147,6.35,2,0
6222260,Charming room in great neighborhood,32268593,Ilona,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92775706,-77.02659546,Private room,76,3,26,1.07,1,100
7023027,Vintage CHeights Rowhouse! Sleeps 5,36812494,Carly,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92653361,-77.03355697,"Entire home,apt",100,2,57,2.58,3,130
16769883,Private Room with Balcony,99476883,Gulbin,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93541516,-77.02833867,Private room,100,2,5,1.36,3,12
18176856,Beautiful Master Bedroom in Spacious Apartment,15789933,Brett,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92099794,-77.03496208,Private room,73,2,0,0.0,2,27
17408337,Posh Garden Level 2 Bedroom with Private Patio!,21493494,RJ Management LLC,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93530979,-77.03604083,"Entire home,apt",149,2,8,3.33,13,83
14147697,"Peaceful, Sunny Studio in Columbia Heights",85452910,Oliver,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93079159,-77.03469602,"Entire home,apt",95,2,7,0.73,1,0
15343720,Colombia Heights Convenience,519717,Ori,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93111946,-77.03987111,"Entire home,apt",231,1,0,0.0,1,321
17830430,Cozy Condo in Columbia Heights,392506,Hi,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92873163,-77.03046977,"Entire home,apt",170,3,4,3.64,1,356
16720661,Mount Pleasant Studio for Inauguration,39348034,Laura,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93231579,-77.03759379,"Entire home,apt",250,2,0,0.0,1,0
16710435,Mimi's Place,66251356,Steve,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92770504,-77.03135965,"Entire home,apt",150,2,1,1.0,1,304
5780038,Spacious New 1 BR â 3 Blks to METRO!,6336395,Patrick And Rob,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92947167,-77.02857632,"Entire home,apt",125,1,185,7.29,2,149
16651010,Cozy space close to everything D.C.,52961790,Catalina,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92479774,-77.02583634,Shared room,30,1,8,2.73,1,25
451854,"Living Room,1BR condo",1402804,Makese,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93087517,-77.02775562,Shared room,35,2,128,2.1,1,260
16619240,Queen Bed In Intimate Basement,109721676,Will,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92732402,-77.02680594,Shared room,69,1,4,1.09,1,86
17172878,3B. Cozy Shared Room in CoHi DC! (FEMALE ONLY),26389480,Wilson,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92648449,-77.02898959999999,Shared room,29,1,8,2.79,13,87
16515900,"Perfect 2BR,2BA for Inauguration Weekend",23491584,Noah,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93291526,-77.0246152,"Entire home,apt",525,2,0,0.0,1,0
10809063,Sunny house overlooking Rock Creek,237463,Caroline,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93482027,-77.04346644,"Entire home,apt",105,1,5,0.35,1,0
6435687,Brand New Sunny Gem in Mt. Pleasant,33594762,Elizabeth,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93356383,-77.04466767,"Entire home,apt",115,2,20,3.82,1,294
16352847,Cozy Mount Pleasant Studio,45720,Sherry,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93469223,-77.03833432,"Entire home,apt",79,5,0,0.0,1,90
16505140,Your Inauguration HQ; Great CoHi location!,106624487,Michael,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93629563,-77.03762737,"Entire home,apt",194,2,1,0.27,1,144
17332070,"NEW PH Condo, Private Roof Deck, Central Location!",29101716,Emily,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104788,-77.03341352,"Entire home,apt",300,2,0,0.0,1,21
13174453,Beautiful 1 bedroom apt in renovated DC rowhouse,5377819,Madaleine,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92350178,-77.02914171,"Entire home,apt",110,3,2,0.18,1,21
1123343,Peaceful Mount Pleasant Studio,51269,Shana & Alex,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93149645,-77.04089492,"Entire home,apt",110,3,34,0.7,2,129
16893975,Spacious 3 Bedroom Minutes from CoHi Metro Station,23845531,Alvin,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92595836,-77.03337693,"Entire home,apt",269,2,14,4.42,3,111
16633390,"BASEMENT W,PARKING FOR INAUGURATION DAY IN DC NW",50867133,Marco,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92963403,-77.02034256,"Entire home,apt",475,3,0,0.0,1,0
16823684,"Great Apartment, Even Better Location",30489139,Christopher,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93181232,-77.04177889,"Entire home,apt",500,1,0,0.0,1,0
14322493,"Location, location, location!",50159579,Jordan,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93100661,-77.02770972,"Entire home,apt",80,1,41,7.11,1,254
3157261,Cozy 1Bdrm Apt!,3076758,Binny,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92332449,-77.03186975,"Entire home,apt",99,2,22,0.61,1,155
17034967,Cozy Basement Apartment in NW DC,114304848,Abigail,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9238342,-77.02689843,"Entire home,apt",89,1,8,2.42,1,270
15786177,Cute classic DC apartment,9974179,Eric,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.927423600000004,-77.02769007,"Entire home,apt",49,1,1,0.16,2,0
5007164,Event Rental,18715163,Thomas,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92541342,-77.02357958,"Entire home,apt",550,1,0,0.0,5,363
13458840,Lovely Mt Pleasant Garden Apt,9941553,Lesley,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93553159,-77.03739801,"Entire home,apt",90,2,8,0.72,1,313
10436526,Beautiful renovated apt with patio!,53759813,Dotti,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92846442,-77.02930386,"Entire home,apt",130,1,81,5.64,1,147
3465175,Cozy Studio in Adams Morgan,5787716,Nathan,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92563736,-77.03582420000001,"Entire home,apt",109,1,0,0.0,1,0
4293361,Private Mother-in-law suite,20161222,Laurence,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92819459,-77.02253007,"Entire home,apt",59,1,88,2.88,2,336
10861201,Cozy 1B in Meridian Park,27357482,Sandra,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.919827000000005,-77.03517337,Private room,44,1,2,0.13,1,0
16943395,Sumptuous 1 BDR DC Retreat,78532801,Rebecca,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.928447999999996,-77.02293528,"Entire home,apt",105,2,14,4.72,1,140
15357947,Cozy studio few blocks from Columbia heights metro,98014028,Ksenia,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93584904,-77.03485412,"Entire home,apt",65,14,0,0.0,1,203
12523833,Entire U Street Apt-Central D.C. near White House,37368137,Andrea,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92177609,-77.02954421,"Entire home,apt",110,5,1,0.08,1,37
9694072,DC Apartment (Columbia Heights),50064790,Amy,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93370551,-77.03608823,"Entire home,apt",80,1,5,0.29,1,0
16928346,Sofa - in open living room,5318956,Jennifer,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92985649,-77.03158417,Shared room,22,1,29,8.53,3,294
13150613,Gorgeous apt in the heart of DC,53093015,Amanda,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92480868,-77.03492628,Shared room,70,3,0,0.0,2,175
17419427,2D. Cozy Shared Room in CoHi DC! (MALE ONLY),26389480,Wilson,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92704898,-77.0301255,Shared room,28,1,6,2.86,13,359
14655328,DAY BED Charming row house with hot tub,5318956,Jennifer,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93142229,-77.0316767,Shared room,40,1,33,3.76,3,334
17149340,93 Walk Score Historic Renovated Bldg by U St - S!,16713223,Aw,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92148809,-77.03508335,Shared room,96,2,0,0.0,3,199
17131099,3A. Cozy Shared Room in CoHi DC! (FEMALE ONLY),26389480,Wilson,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92721327,-77.03010276,Shared room,29,1,1,0.94,13,90
17588084,3C. Cozy Shared Room in CoHi DC! (FEMALE ONLY),26389480,Wilson,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92689547,-77.03051702,Shared room,24,1,2,2.0,13,90
9593388,Balconyed Apartment on Rock Creek,10087042,Dany,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93469201,-77.03824567,"Entire home,apt",112,3,1,0.07,1,0
837470,Ideal Extended-Stay DC Apt. Rental,2881676,Ambica & Mike,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92769595,-77.02287262,"Entire home,apt",89,5,44,0.86,1,1
5847593,"Pvt Entry 1bed,bath Park View Suite",2902940,Liz,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93174262,-77.02349025,"Entire home,apt",94,1,74,3.28,1,326
15544507,Entire 2-floor house! 2 blocks walk to metro.,13545746,Eric (And Danny),"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93315857,-77.02637611,"Entire home,apt",400,2,1,0.28,2,0
9012148,Lovely Level Home-6,41656215,Chiazo,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92525144,-77.02903254,"Entire home,apt",130,3,7,0.39,21,339
9044516,The Montague-16,41656215,Chiazo,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92590802,-77.03026977,"Entire home,apt",695,3,4,0.37,21,315
9044264,La Laiya-up to 30-,41656215,Chiazo,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93292974,-77.02649913,"Entire home,apt",795,3,1,0.08,21,354
6209704,Modern Condo in Columbia Heights,32199934,Tessa,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92389018,-77.03411146,"Entire home,apt",225,1,1,0.04,1,0
7244258,Lovely Loft DC,9907373,Gwynne,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93179712,-77.0239386,"Entire home,apt",250,4,5,0.35,2,358
4066282,Cheerful English Basement w Garden,21088669,Holly,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92962599,-77.04119167,"Entire home,apt",135,2,44,1.4,1,355
10882532,Columbia Heights Studio,15376899,William,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93218654,-77.03205809999999,"Entire home,apt",125,4,19,1.24,1,361
17635273,"Cosy Clean & comfortable, 5 min walk to metro!",13583719,Martha,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93306897,-77.02365921,"Entire home,apt",225,2,0,0.0,1,130
2854656,MAGICAL movie-set style townhouse!,2169891,David,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9222904,-77.02967804,"Entire home,apt",450,2,15,0.47,1,360
9247631,One bedroom apartment in DC,48055331,Daniel,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92764873,-77.02913569,"Entire home,apt",175,4,4,0.3,4,365
12199228,Comfy one bedroom unit by U Street,62329576,Tom,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92185763,-77.03364872,"Entire home,apt",89,2,1,0.08,1,0
2468252,Basement apartment-great location,4690322,Erdal,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92206916,-77.02980306,"Entire home,apt",100,3,11,0.3,1,243
15969162,"2 BR,2 Bath in NW DC-near metro. Offstreet parking",75494256,Jen,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93379118,-77.03736046,"Entire home,apt",567,2,1,0.27,1,79
16428041,"Lamont Street 2 BR, Perfect for Inauguration Day",107703003,Mary,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93144034,-77.03830787,"Entire home,apt",600,2,0,0.0,1,363
16134518,Sixteenth Street NW Rowhouse-Short Bus Ride to WH,105249881,Thomas,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93629202,-77.03559768,"Entire home,apt",974,5,0,0.0,2,83
16889814,Private room in cozy home,44255265,Jacob,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93460548,-77.04340723,Private room,54,1,1,1.0,2,57
15285135,"Chic Bedroom - U St-14th Street Corridor, NW, DC",91721062,Denise,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92241855,-77.03110846,Private room,150,7,0,0.0,1,312
6273161,"Spacious, airy top-floor bedroom",12917384,Elisa,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93277904,-77.02933259,Private room,45,1,3,0.12,1,0
6896225,awesome one bedroom right on 16th,23249865,Marina,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93149608,-77.03784644,"Entire home,apt",98,1,1,0.05,1,0
8150095,Spacious 1 Bedroom Basement Unit,10620467,Jean,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93029257,-77.03621247,"Entire home,apt",90,90,11,0.83,2,101
16702892,Separate Complete Apartment,20235956,Rachel,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93571377,-77.03622897,"Entire home,apt",400,1,0,0.0,1,58
8350826,767 Kenyon St NW - 3BDR - 2BTH,44013977,Welton,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92989555,-77.02472677,"Entire home,apt",120,1,0,0.0,1,0
3993910,1 bd apt furnished best location DC,19230944,Juan Pablo,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92748498,-77.03457509,"Entire home,apt",70,30,5,0.23,1,0
5175141,Stylish Apt. in Columbia Heights,9559396,Jed,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92405402,-77.02815034,"Entire home,apt",90,3,0,0.0,1,0
16314928,Cozy Row House Basement,29219119,Patrick,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93102322,-77.02399566,"Entire home,apt",500,2,0,0.0,1,344
11664002,1 BR in DC's best neighborhood!,39978736,Christopher,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.91929714,-77.03588027,"Entire home,apt",100,2,15,1.29,1,130
6957253,"Two bedroom, two bathroom condo",23110751,Greg,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93076763,-77.03117073,"Entire home,apt",200,1,0,0.0,1,0
15779973,Basement apartment on a beautiful quiet street,43946713,Austin,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93111638,-77.04128990000001,"Entire home,apt",180,1,1,0.27,2,89
4734983,"650sqft 2nd floor Apt, 1 Bed 1 Bath",13319995,Max B.,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92059649,-77.0338687,"Entire home,apt",95,1,99,3.81,2,3
11599968,Gorgeous Apartment with Parking,34195632,Gordon,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92506384,-77.02521039,"Entire home,apt",150,1,58,9.72,1,57
16187561,"Perfectly located 2BR condo near U,14th Street NW",15432056,Charles,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92299457,-77.03340894,"Entire home,apt",1350,3,0,0.0,1,0
3757436,House on the Hill - The Washington,18715163,Thomas,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92600105,-77.02368758,Private room,120,1,17,0.52,5,313
16646479,"1BR,1BA in Modern Condo. Business Travel Ready.",95936208,Jordan,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92109374,-77.03579196,"Entire home,apt",525,2,0,0.0,1,125
9886013,"Exec. 1BR w, Private Terrace & Pool",26814623,Kate,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92202851,-77.03172995,"Entire home,apt",125,3,12,0.77,1,0
16751044,Cozy Studio in Mt Pleasant- Inauguration Weekend,32847192,Evan,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93242701,-77.03798227,"Entire home,apt",400,2,0,0.0,1,0
